"tSNE_1"	"tSNE_2"
"TTC130-0205"	-5.78723828050954	-32.7131940767432
"TTC13-0205"	-23.784307472262	-8.07553815813658
"TTC131-0205"	-5.87885764207696	-20.350235882972
"TTC132-0205"	5.81169416823653	-4.16495767127366
"TTC134-0205"	-4.98121789654055	-22.0348979597867
"TTC136-0205"	-3.76611065662925	-16.9509872363277
"TTC137-0205"	-6.29227528042153	-17.3588584950057
"TTC139-0205"	-5.92756385840389	-20.3519597664161
"TTC140-0205"	2.79363660053042	-10.1776533956153
"TTC141-0205"	-5.22130364816723	-23.1686784777409
"TTC142-0205"	-4.11030143518838	-18.3324875877126
"TTC143-0205"	4.53894281128134	-15.4337974207628
"TTC144-0205"	-5.18314755495741	-22.886902628121
"TTC16-0205"	11.3897742540072	-40.0476222787948
"TTC17-0205"	-1.36625983815228	-14.3165108041902
"TTC19-0205"	2.90233207553052	-27.2284764463058
"TTC20-0205"	4.32278756190622	-22.3445193504622
"TTC21-0205"	-1.39812616778639	-18.5984348639423
"TTC22-0205"	-20.573619779107	12.0248075009718
"TTC23-0205"	-4.083217845023	3.20197434587301
"TTC24-0205"	4.68272683419068	-22.4755958396125
"TTC25-0205"	11.9851736646139	-30.7022363406282
"TTC26-0205"	-26.3980642020951	-3.43754425155608
"TTC30-0205"	-5.08584348412802	-30.9134181979024
"TTC33-0205"	-7.32468585445128	-31.269751981202
"TTC34-0205"	-0.353812386812635	-12.246971820291
"TTC39-0205"	-7.56410523480118	-20.419296625588
"TTC41-0205"	-3.40711510858412	-23.9225386644707
"TTC42-0205"	-4.82163268693266	-30.4630376196279
"TTC43-0205"	-8.47613900850697	-23.1953154290253
"TTC44-0205"	-5.81303493094484	-30.0433269089137
"TTC45-0205"	-6.23877683059413	-20.2878889200166
"TTC46-0205"	-6.52797375476859	-22.8765380989475
"TTC47-0205"	-5.17699944696028	-18.8629417663408
"TTC48-0205"	3.79518210548436	-8.3044441501369
"TTC49-0205"	-4.73378300157138	-22.3160078843381
"TTC50-0205"	4.76018434194633	-9.06514057636775
"TTC51-0205"	-3.05822381391323	-30.8374218651582
"TTC52-0205"	-3.28676206462235	-25.5973948645518
"TTC53-0205"	11.4760085600346	-39.331182208092
"TTC55-0205"	-2.85136278624301	-20.8685100512232
"TTC56-0205"	-7.4347047037205	-26.7970031297588
"TTC57-0205"	-5.2874044405281	-31.7688714016761
"TTC58-0205"	-3.61110381974399	-23.1834468728984
"TTC63-0205"	-5.91500423536921	-20.3548812800988
"TTC64-0205"	-4.97492604763286	-30.2090166476915
"TTC65-0205"	-21.7904963440008	-20.2233511443809
"TTC66-0205"	-4.69641780985649	-18.3492056395093
"TTC67-0205"	-6.67246629856508	-23.7344378122928
"TTC68-0205"	-3.15001241459728	-18.6547216525525
"TTC70-0205"	-9.45501073566648	-24.475764857846
"TTC71-0205"	-3.19649622885856	-30.9563333827149
"TTC72-0205"	-4.5832977981501	-28.6861389405654
"TTC73-0205"	-3.89125883118539	-19.5262954864205
"TTC74-0205"	-9.56416229347241	-12.5556617686002
"TTC75-0205"	-3.81535212346226	-21.4609920015914
"TTC76-0205"	-3.15771516052556	-22.6399872626576
"TTC78-0205"	-8.84560439730166	-12.338763883479
"TTC80-0205"	-4.18200096382205	-19.1497964711008
"TTC81-0205"	2.48456360922423	-9.98897575687814
"TTC82-0205"	4.59367695610821	-8.6996764084181
"TTC84-0205"	-4.85752701761045	-19.1480868926181
"TTC85-0205"	-20.8169511973243	-20.5528181922541
"TTC86-0205"	-7.44270871607792	-25.3316527669761
"TTC87-0205"	-6.32163809467121	-18.8826867585622
"TTC88-0205"	-20.9103046952354	-20.3940323420581
"TTC90-0205"	-3.93952173496978	-21.2206949370451
"TTC92-0205"	13.5574239491422	-36.0283831090719
"TTC93-0205"	-4.77648291699746	-21.7909214299514
"TTC94-0205"	-8.89480415073036	-20.8554620264129
"TTC95-0205"	-4.64159543077103	-28.5833344162374
"TTC96-0205"	-4.08665031596789	-23.9739805666092
"TTH22-0205"	1.84445903389125	-0.469478173220398
"TTH29-0205"	-13.7249581982327	10.5084548567404
"TTH31-0205"	10.4962061241711	0.942001897408581
"TTH33-0205"	6.48579589842366	-0.111916546493692
"TTH42-0205"	7.83144995213014	-3.4860367080463
"TTH51-0205"	9.28465237744001	-5.28232179391384
"TTH52-0205"	6.83925668402028	-5.70607934083228
"TTS11-0205"	32.5340061895865	-14.2298446052457
"TTS12-0205"	31.1865718106798	-10.9850179023161
"TTS13-0205"	31.9942238482806	-12.7292619152856
"TTS14-0205"	34.8649544201627	-12.9476146864032
"TTS15-0205"	23.1361515523774	-15.0580634666051
"TTS16-0205"	25.7753802890567	-5.2996458417199
"TTS17-0205"	32.4665314960204	-13.1210252867908
"TTS19-0205"	29.369117699527	-13.7508321502715
"TTS20-0205"	24.1884765687685	-3.74411347695061
"TTS21-0205"	30.94780629094	-15.0539715768512
"TTS23-0205"	-11.4774488042628	22.4648875822313
"TTS24-0205"	26.4926304580304	-5.43686806147538
"TTS25-0205"	22.9191110174268	-14.6879491121254
"TTS26-0205"	31.7614101523247	-13.695105961537
"TTS28-0205"	35.0116980412527	-12.3318115797412
"TTS29-0205"	27.1249729587839	-11.6274016034969
"TTS30-0205"	-11.3075931970457	22.9287059380183
"TTS31-0205"	23.4958895194015	-1.77923986486603
"TTS32-0205"	33.7298123165101	-11.9577324795759
"TTS33-0205"	34.6559874700355	-13.6480386514152
"TTS35-0205"	31.3852845002517	-14.25625242223
"TTS36-0205"	35.2822605093539	-11.4345159469092
"TTS37-0205"	34.6769008366054	-14.5883394636836
"TTS38-0205"	27.8476084804332	-3.02932951150022
"TTS39-0205"	26.8311422886657	-7.34105115334082
"TTS40-0205"	21.3064359999875	-1.4695271635026
"TTS41-0205"	24.679071129593	-2.8826868817553
"TTS42-0205"	29.4475638256293	-8.95362233460266
