GeneName	tSNE_1	tSNE_2	x
PTR91-0322	0.356352552173153	15.0383680895669	1
TTC165-0407	-8.50642238858696	-25.1201102521742	7
PTH10-0205	29.7496829985027	29.1444777563934	3
NTH135-0407	-33.1781980139792	-5.90491993307042	2
TTC2-69-0508	-4.11408769643016	-43.1910945664557	7
NTH2-80-0508	3.55460913786034	0.88761859638511	6
PTH26-1116	8.74990665459901	41.6125191460899	1
TTC104-0322	-29.6605358250405	12.0326115990059	5
TTR3-0322	27.2768300078878	-23.8442349603787	8
TTR186-0508	41.0014062390275	-4.96388559202582	4
NTC19-0322	-19.1707391884748	-5.40931289384224	0
TTS65-0205	35.3616618695987	-2.35875997373017	4
TTC8-1116	11.1862481671761	-40.5377659951993	11
PTC2-80-0508	20.8441575655572	12.4339537406883	3
TTC6-0407	-35.5530340614579	-18.9613291552986	2
PTC19-0508	23.0490194279509	12.9116118077852	3
JTC-63-0508	-3.07450642172999	-12.1863664691908	6
PTH3-28-0508	19.8976593113487	17.4859602671612	3
PTR105-0407	-0.0232054806186223	20.1915916356191	1
PTH46-0205	27.3082809180408	25.5469661493071	3
PTH73-1116	-7.29781414210093	30.7232747982862	0
PTC192-0322	-6.83233397401261	-4.59373894744512	5
NTH2-93-0508	-11.4581774800921	-16.5193653898872	2
NTR75-0407	-3.33666778643513	23.4778757427295	1
PTC70-0407	18.9132009939072	33.3974238740024	1
NTR47-1116	-34.4128372592131	22.6465186940067	5
TTR27-1116	24.7777456926711	-22.4041233804863	8
NTH17-1116	-18.438502180154	17.7349066236429	0
TTC2-86-0508	27.9751226793587	-40.5744676828223	9
PTH60-0205	15.6641413039179	18.9141343256309	3
TTC70-0205	-5.02091980979206	-32.1629441562005	7
TTR142-0407	-7.21421796952048	30.7637435429646	0
PTH59-1116	0.77102909544374	43.5666952502808	1
PTC2-1-0508	-18.6457684124757	-22.2540579585037	2
TTR175-0407	10.3072103640235	13.8769256882575	3
NTH2-30-0508	8.10574440557968	-4.05000042810278	6
TTC115-0407	-7.29732367967001	-21.875891897742	7
TTS1-64-0508	24.9061652918868	5.93672045879458	4
JTS-71-0508	37.2787292153274	-8.4428789547006	4
NTC147-1116	1.11253695895615	-12.2470454310388	5
PTC13-0407	-16.8697895310149	-2.06192048076051	0
TTC50-0205	-2.17214302792942	-14.1481510699178	5
JTS-29-0508	35.8671101071594	-7.85610821688611	4
TTC121-1116	-25.0868813562807	-11.6708366918524	0
NTC2-59-0508	-3.41143227049904	-24.0664171013927	7
NTC81-0407	-19.344859686018	9.89533063227223	0
TTC2-23-0508	-3.45571480730776	-34.4421847003356	7
TTR21-1116	14.2764826994725	-31.2138169456216	0
TTH78-0407	-23.753580143231	20.3862189192139	0
PTC104-1116	-40.4637319023817	-27.2161460528986	2
PTC8-0205	-6.64255693670126	-12.258525704618	5
NTH21-1116	-26.2868140714308	6.84458547053631	0
NTH2-18-0508	4.27116316535219	3.48815451037969	6
NTH20-0508	-0.9386876310182	4.5201207076334	6
NTC23-0322	-40.6876433079529	-29.7075654998837	2
TTH105-0407	-20.6184237614424	17.808544000928	0
PTS74-0205	19.2517009159644	24.7279344361761	3
TTC2-33-0508	-13.9105429393941	-29.9776398509308	2
TTH95-0322	2.26679830757195	30.0867624570444	1
JTH-96-0508	-10.762361786492	0.0548743244862484	6
TTR226-0407	-29.4483560620007	15.8082082487204	0
TTR117-0322	25.2969346290688	-12.3443346276394	4
PTC114-1116	-37.8221830581119	7.5659571172121	5
TTH163-0508	7.29886483438927	3.53558335985085	6
TTR128-0407	20.022717687831	-21.4346013195869	8
TTC62-0508	-5.83874761009473	-34.9272775935723	7
NTH168-0407	-8.49343516635471	40.7607509724654	1
NTH98-0407	-24.8481987517139	-0.20650058879254	0
PTR36-1116	-3.24720708006894	17.2064464087531	1
PTC171-1116	-42.2071764257132	-23.7990281174245	2
NTR61-1116	18.9729376354278	-35.8705199712145	9
NTH24-1116	-31.2513301675504	20.6195574466876	5
TTS1-61-0508	30.3721754231969	-1.89547760276208	4
PTR14-0407	2.56127440802215	18.5681058744058	1
TTC89-0322	11.2649505235838	-37.569271671064	11
PTC63-0407	-35.3305392260268	-12.6173650278608	0
NTR18-0407	-31.777654506676	0.999723454525943	0
TTH162-0407	-23.9745299313166	12.2184179731372	0
TTH137-0322	0.698426900293565	2.31001577461754	6
PTH3-68-0508	34.8267640655992	23.0287771544395	3
TTH74-0205	10.7655576667956	-3.18971644528472	6
TTH9-0407	-19.3043137813248	3.36979161109378	0
PTC2-38-0508	23.2864195545027	12.8891086599109	3
TTH145-0407	-27.112735170824	-7.53390435437806	0
PTH40-0205	26.0683471609867	31.1756301529393	3
JTC-70-0508	3.34019895777875	-12.9157992579814	5
NTC121-1116	-24.5828536996489	-13.1639663910787	0
PTC164-1116	-26.114805810173	-0.511410113408238	0
PTC1-0407	-42.7886032957417	-18.1487737046854	2
JTH-20-0508	-15.2972992472721	-17.6135904736805	2
TTC21-0407	-33.631864586166	-10.9261299685359	0
TTR154-1116	-3.78574009623324	15.1264230244251	8
NTC104-1116	-38.6214994009821	17.5421484438697	5
JTC-10-0508	-16.5944653879061	-26.9487248025418	2
PTS84-0205	26.6292238548562	23.681307382839	3
TTC97-0407	-9.10090907289825	-24.8565481731746	7
NTR35-0407	-23.3747802874435	8.66317627815435	0
TTC141-1116	12.5064478555747	-41.2038365067532	11
TTH1-72-0508	26.2783448794158	0.242245753478518	4
TTH31-0205	12.9224706587947	5.99530720465622	6
PTR46-1116	-3.59241948493812	37.1689298594191	1
TTR72-0322	27.6246538138881	-24.6301586814454	8
PTR71-0322	-6.00274936343018	36.2136987976733	0
TTC54-0407	-20.8808739317044	-9.87567604284613	0
TTC19-1202	-3.45814783721895	-11.1882876506657	6
NTH84-1116	-38.7522028691061	19.6209171084809	0
NTR78-0407	-45.0654416553125	9.19519667788565	0
TTC2-16-0508	-2.58474254368952	-35.8026382327621	7
NTC2-49-0508	3.41187830851699	-3.76493820233369	6
TTH54-1116	14.0783752956989	-31.3529673683232	0
NTC84-0407	-32.1035055712402	-5.51054001014313	0
TTH110-0508	-1.73750121993183	-6.18790955632833	6
PTS3-24-0508	21.8176594879355	20.0314773276839	3
PTC121-1116	-42.5009167121216	-17.6790550990766	2
PTH47-0407	-7.15546184812942	41.8145519888013	1
TTR111-1116	30.4308460054279	-37.0969361706387	9
TTC46-0322	-40.4048094267963	12.470555161367	5
PTS3-67-0508	24.4134650268946	17.9592808555997	3
JTH-53-0508	7.26478738618823	4.47992459838377	6
NTC164-1116	-42.1735951134451	16.6260801568152	5
TTC39-0322	-39.3967997203602	12.4659970018603	5
JTH-70-0508	0.882030089654449	-4.3524373317126	6
JTC-20-0508	-16.7926814245346	-29.772195914501	2
PTR53-1116	2.80183452222762	25.5247507519472	1
TTC129-0205	-0.935517920759486	-42.8639048964706	7
TTC2-76-0508	-5.10122362001188	-39.2362451754788	7
PTR57-0407	2.44424799901557	46.1922609261386	1
TTH135-0407	-38.8156523403473	-24.3945134293787	2
TTS1-11-0508	23.6906817465655	7.23225596306042	4
TTH44-1116	-16.6198798983502	28.3517162881993	1
PTR81-0322	-0.743815554805722	20.4809202985718	1
NTC2-0322	-9.31364275031256	-21.1500646075629	7
PTC20-0407	16.2124949493022	25.3861153376202	3
TTC102-0407	-7.04185680964854	-21.1811929989681	7
PTS3-14-0508	33.1489123977485	29.4906989458025	3
TTH127-0322	15.6136963568749	20.9886440256759	3
NTC154-1116	-25.2538460689419	-7.84748540087086	0
NTH74-1116	18.6538230283552	-35.292720890861	9
PTH3-25-0508	15.4141966948487	21.7991802686134	3
PTH3-78-0508	32.7043875155437	26.6005150224505	3
PTC2-48-0508	-5.86611200241572	-0.854601770496164	5
TTS137-0205	33.6221081930818	-6.37740748124252	4
JTC-80-0508	-9.15467621634832	-22.5299357509479	7
NTR25-0407	2.58403826499412	28.4562575837228	1
NTH67-1116	12.1050980458891	-14.2011833304326	0
NTR28-0407	-6.44934349090242	28.5197881214622	0
PTC98-0322	-36.3583543693014	-7.03526745796254	0
NTR94-1116	30.5527557567327	-37.6275192503595	9
TTC29-0322	-35.7471984452323	13.064303793738	5
TTR161-1116	22.4131937746615	-22.6566718188572	8
PTR3-1116	0.755908775918886	21.2744045484706	1
PTC30-0407	-42.4607690816454	-20.3108218268905	2
NTC2-1-0508	-20.2947910863281	-31.2430718068886	2
PTS41-0205	20.608577329777	23.5376700805282	3
PTH3-85-0508	20.2946535476238	19.3601381099221	3
TTR153-0508	32.7995836719805	-12.9840125322424	4
TTC162-0407	-27.3651771788481	-29.1463500817044	2
TTC2-66-0508	-2.58720157536278	-35.4146132844281	7
TTH84-0205	10.1008136608948	-1.88910557353092	6
PTH9-0322	6.88857530721332	45.3829789291846	1
TTC80-1116	8.98636102557005	-37.4865762214763	11
NTC144-1116	-23.4893418315979	-9.30957202953084	0
TTR101-1116	14.0289888705033	-14.7777474911418	8
TTR77-1116	18.6407581803727	-19.3159259875869	8
PTH141-0205	18.3071521881754	11.8828578472565	3
PTC111-1116	-43.955053207434	-15.8837473190317	2
TTH28-0407	-26.2350809751337	15.587179266932	0
TTC2-26-0508	-3.35453489490361	-39.9891989926078	7
TTH47-1116	-11.4072757793424	11.2879009034838	0
NTC74-0407	-39.0369208092149	15.9029947031756	5
PTS3-17-0508	11.9690079851852	26.2454406062893	4
PTC131-0205	33.7358640395006	16.4683866253637	3
NTH77-1116	-18.1836897369442	14.7013158697949	0
JTC-30-0508	23.0218089078898	12.8072038629723	3
NTR44-1116	-30.1745593641135	17.9834695040313	0
PTR43-1116	-0.21599154025543	15.2979452340684	1
PTC18-1202	41.4597274151947	15.0172243938435	10
NTH5-0322	19.6759900612526	-1.01371695626058	0
NTH14-1116	19.667354138211	-0.405511331138653	0
TTH34-0205	11.7114669378694	-1.17420060429824	6
TTH14-1116	16.8281850263093	-31.1280419150564	0
TTH155-0407	-40.5347189717214	-24.2610770729179	2
PTC154-1116	-42.3240161086756	-26.0030992481097	2
PTH13-1116	8.72827795741354	40.5924172778772	1
TTC147-0322	-23.8809705709464	-9.62061889790633	0
TTC79-0322	-23.2447465262976	20.530091525861	0
PTH56-1116	-7.03143845129808	38.8498314892224	1
NTC114-1116	-34.2461305390858	-6.50886556807028	0
NTH118-0407	-38.1671591770596	-9.110491616819	2
TTC112-0407	-16.3024630042393	-22.8638660783496	2
PTC83-0407	-1.08896711301731	25.572742393746	1
PTS91-0205	23.4063003777848	31.3838117323244	3
TTS117-0205	37.9376479489354	-7.80013033520372	4
TTH8-1116	12.9117971011686	-19.5975531664168	0
PTR86-1116	-3.10341539018552	38.1609640340487	1
TTC49-0322	8.58449540626778	-37.9121294408816	11
TTC2-0205	3.69901533349994	-15.3111675464627	5
JTH-10-0508	-6.60489372222866	-19.2592715036368	7
NTR6-0407	-8.43317951049151	31.9078558832653	0
PTC141-0205	-17.743354924324	-5.52044155263477	0
TTR6-0322	34.1960046631711	-38.0305274064124	9
PTR17-0407	-14.5138856976465	29.8637802429082	0
NTC16-0322	-8.28679068484993	4.54954394379369	5
PTH76-1116	-0.857210174224179	43.9142723709094	1
TTS62-0205	29.8145305497407	-8.19530426625628	4
TTR34-1116	29.9481959421852	-22.6091849713839	8
TTR233-0407	29.2514196769469	-24.2224158064666	8
PTH43-0205	36.9974694199693	24.4457399746009	3
NTC41-0407	-9.11677194611435	-19.229312634921	5
PTR108-0407	-14.8758855231213	29.6866874292741	0
TTC11-0407	-31.6576130163526	-25.2104146228021	2
TTC64-0407	-19.5038989594583	-13.01676743523	0
NTR68-0407	-18.8520158202251	14.6459648711929	0
TTC9-0407	-29.5934111226938	-25.9383166277609	2
JTC-60-0508	-14.7717795642853	-29.1362059633988	2
TTC137-0322	-10.3859530234167	21.0462947776395	5
TTH170-0508	25.4461528838176	-4.39571457436991	4
PTS81-0205	14.4878973286622	21.4636491391324	3
PTC73-0407	-35.7356975272521	-7.25278892775023	0
TTH112-0407	-14.4944982613271	24.6678599533527	0
PTS71-0205	34.3082807338868	26.078816614548	3
PTR96-1116	0.0911831104531937	18.9799084080202	1
TTH92-0322	-11.1139589972703	22.1106448800802	0
TTH102-0407	-34.7895676829593	18.5570773939238	5
NTC99-0322	-41.8836602592499	12.8326511184772	5
PTC151-0205	33.4913553623475	16.2760372884911	3
TTC122-0407	-4.90813939298514	-23.2574647854334	7
PTH53-0205	20.6214674891743	23.6621912482088	3
TTC2-36-0508	-4.10401062161958	-32.4246675391847	7
PTH66-1116	2.40530339631599	47.2172674691071	1
TTS72-0205	30.7408838216559	-3.82826941613653	4
NTH192-0322	20.0615116261457	-9.51350325173029	4
PTR27-0407	-4.74087314031958	43.9593098783149	1
NTH23-0508	-7.57659233042138	-6.61791408264338	6
TTH160-0508	-8.79385297719781	-18.0686575529913	2
NTC31-0407	-39.9744461786648	10.3161322667648	5
PTC174-1116	-41.1017508329163	-27.6700341442468	2
TTR125-0407	-27.9502458483904	15.9895411916313	0
PTC38-1202	38.4220269728492	15.3836623883378	10
PTR33-1116	1.40832384424098	18.5722292613077	1
PTH131-0205	-18.794251585367	-19.5691664534869	2
TTR183-0508	39.7181348421873	-7.79562401561092	4
TTR219-0407	-12.4913090336626	26.9573639065938	0
TTS47-1202	47.307820104662	10.1717733944038	10
PTS3-11-0508	22.7516562592449	17.5195805874312	3
NTC50-0508	1.64854519341611	-7.24494651465881	5
NTC119-1116	-27.8079733809632	-8.76405235031907	0
TTS43-0205	38.6991521120308	-12.9556135429993	4
NTC153-1116	-25.3207199031451	-11.4447038284404	0
PTR75-0407	4.72675805986077	21.3473465615525	1
TTC67-0407	-24.4712657904157	-0.265661950412919	0
TTR197-0407	-24.9424700985841	16.6155616305126	0
PTS3-4-0508	22.3872038658187	17.3111341954128	3
PTH27-0508	19.2667639225456	15.3445954157544	3
NTH174-0407	7.31818448872859	11.664962037224	6
PTC23-0205	-28.4450677740057	-31.4753265310849	2
TTS1-45-0508	35.9361260323414	-11.5843836948731	4
PTC114-0407	-40.530188994344	-7.2124359017883	0
TTC11-1116	-22.8441061154155	-15.0478440199602	0
TTH89-0322	-36.0100818080474	-8.31864659065664	2
NTC16-0508	-3.03761162579711	-25.2762658998184	7
PTC26-0508	11.8463709966034	13.3510339469368	3
NTC21-0407	-37.7414755013033	15.2397433722883	5
NTH39-1116	-28.2525780636666	8.58781170247054	0
PTS102-0205	24.8638077862373	-40.1813107437058	9
PTC115-1116	-36.9289787443173	-0.341068753293114	0
TTR25-0322	27.6567642886003	-19.6226107578339	8
PTH83-1116	2.73673161986426	45.3627447790381	1
NTC123-0322	-40.9719222023669	15.9830943486359	5
TTH144-0407	-25.45629560574	4.61631103233407	0
PTR96-0322	-2.29096510501075	17.8140077297116	1
PTC106-0205	-7.64193993611004	-12.9142487440164	2
NTC71-0407	-8.98420948816325	-21.414678136411	7
PTS3-68-0508	34.0243524720872	23.8992275659453	3
TTR176-0508	9.087400517603	26.7964548908249	4
NTH73-1116	-41.4696609027515	-5.61487330233846	2
TTC51-0407	-36.9253454581355	1.49445982407389	0
PTC98-1116	-3.98312349234517	47.4183860097397	1
TTR157-1116	17.817280256865	-16.9611340914695	8
TTC96-0508	28.1442068384369	-40.4971324161024	9
PTR55-0322	2.96659465289401	25.2646536400009	1
PTC185-0322	-15.2048420662294	-18.5720329394417	2
TTH103-0407	-31.7470455967974	13.1418897960732	0
NTH17-0508	-1.65296220892657	3.01419165594135	5
JTH-16-0508	14.2358104691896	7.21931047582241	3
TTH18-0407	4.82721512742088	35.294114212154	0
PTC2-85-0508	-26.3974139310772	-31.6853590764031	2
PTS3-27-0508	28.1923307316357	27.188444460637	3
TTH189-0508	7.09159557711294	-0.225651630173976	6
NTR15-0407	-16.4367560924988	20.074942509788	0
TTR96-1116	-29.3874945270842	10.9132916796158	0
TTC31-1202	52.437313467273	8.5680613261296	10
NTC189-0322	2.24572620428409	-11.5989649484557	5
PTC2-44-0508	-12.2446128417213	-15.1621342422449	2
PTR76-1116	-1.47227446349696	18.0736444287733	1
NTC2-32-0508	0.624602388443896	-22.804232692245	7
JTC-35-0508	-5.10628609195187	-23.2171709878441	7
NTH2-32-0508	8.34211143950441	1.34938185370693	6
TTC52-1116	11.4678484571173	-40.8147373702132	11
TTH123-0508	27.3718713738793	-7.91525905024883	4
JTS-31-0508	22.8997714335725	5.11868308506617	4
PTS73-0205	14.7233359252552	16.897273708736	3
TTC93-0205	0.445512987555452	-28.1748248756414	7
PTR85-1116	4.87150159079246	20.810094078242	1
NTR75-1116	-18.5554753604274	15.2442127329514	0
PTS3-77-0508	20.0238682376992	16.3019106324368	3
PTH3-72-0508	26.7007146332232	19.3935347401243	3
TTR190-0407	7.35853166964789	8.71776119101873	6
NTC5-0322	-43.150592910098	12.713437656155	5
TTH53-1116	-15.917409255144	17.6551199947876	0
PTC203-0205	38.0213044567533	18.4285169050389	3
PTH74-1116	0.651282235669397	47.2350119793752	1
NTR50-1116	14.5322130968655	-14.9752276561667	8
TTC123-1116	-37.5686350111282	19.3114556814363	5
PTC140-0205	35.9903264340254	18.956250500367	3
PTH3-88-0508	26.5583954661984	15.548618432746	3
PTR60-1116	4.24109604689844	25.1612557019749	1
TTH12-1116	12.2727640860437	-13.7044204823734	0
PTC38-0407	-20.6837386148011	-3.08919406256778	0
TTC2-43-0508	1.83350956675038	-18.8088908879444	7
NTC2-73-0508	6.49555062139661	-7.84212268028577	5
TTR34-0322	28.1379779584287	-27.9875416910113	8
TTH1-81-0508	-15.1885717007968	-25.8464799342646	2
PTH3-29-0508	15.769720682398	14.9587451320786	3
TTC105-0205	2.65192267412522	-29.9219128363359	7
TTR136-0322	28.6509571834678	-23.6894256848237	8
NTC2-39-0508	1.61606878316028	-22.9232929803218	7
TTC152-0322	-38.8218659482419	18.9099374599275	5
JTH-57-0508	0.388985988938601	-5.25339666371717	6
NTR74-0407	-16.1003909233611	4.20493814011257	5
TTR185-0508	40.9330549315733	-16.5668789295083	4
NTH32-1116	-24.1663956273754	-0.70568439986354	0
TTC22-0322	-23.7347202022795	-7.96809210711159	0
PTC126-0322	-39.0527150111564	7.69398517661422	5
TTC71-0508	-4.80207238439438	-41.6840865240396	7
TTH94-1116	-9.69408172069762	15.1618008413902	1
NTH2-57-0508	9.55334139288245	2.12614298463419	6
PTH39-0407	13.4250686006078	26.312060789597	1
TTH48-0322	-22.1382144566932	14.7296270203142	0
PTC64-0205	-11.9987328733032	-18.9604089019257	5
PTS143-0205	26.394486309004	22.4842341068495	3
TTR30-1116	27.2680397879043	-38.07668028782	9
TTC2-59-0508	20.4293030234578	-39.2049171882708	9
JTS-72-0508	37.1446585012203	-3.85013702766232	4
JTH-2-0508	22.1350218318009	-0.988304657236353	4
TTH164-0508	10.7151919621402	7.19199084726058	6
TTS40-1202	45.6066358911215	12.2741179518863	10
TTS1-20-0508	24.2446214705444	6.68658448932753	4
TTH169-0407	7.97295685951194	37.0626825944858	1
TTS2-6-0508	27.3082677423296	-6.80164928748847	4
PTC56-0407	-4.76839243518925	39.7286504910553	1
TTR131-0407	-11.8727062635147	26.2674853322655	0
TTC134-0322	-8.61272819335022	23.9836898727164	0
TTR156-0407	-37.8466287091891	-9.53200143841684	2
TTR160-0508	31.4223429366278	-8.60342906535503	4
PTC20-1202	40.5283415972267	14.7423867666938	10
TTH23-0322	-25.5808800033796	7.28616886201848	0
NTC148-0322	-20.6711907164544	28.3098674783366	0
NTC87-0407	-16.4519778381447	-29.5238128067712	2
JTC-1-0508	-7.30778964467097	-28.185918439177	7
PTR14-0322	1.55944040716742	18.1244946249489	1
PTH41-0407	-3.60856682685528	22.1750799182696	1
PTH6-0407	3.41232583479116	37.0110252831703	1
TTS84-0205	40.1321073899037	-16.1130037991563	4
TTR100-1116	27.4843584103157	-28.6136472174212	8
TTS1-2-0508	35.1957865744628	-1.29992229210372	4
TTC76-0407	-35.522894659154	-18.6692854427442	2
PTS64-0205	18.5612061534526	26.5334079582658	3
TTC47-0322	-42.8053026277398	13.4393631886532	5
NTR40-0407	-14.369478118003	24.0935226140828	0
NTC1-2-0508	-27.3035927391741	-35.0933040211946	2
TTH190-0322	0.615651012879811	7.47822965169614	0
TTC40-1202	51.8473188139199	8.17904582617651	10
TTC56-0322	-33.943220070593	-14.3602339517163	0
NTH186-0322	-38.7783449185032	-8.31946208850677	2
NTC69-0407	22.9262252112461	14.0546888296597	3
PTR103-0322	-18.8201871387921	26.8436386938837	0
TTH77-0407	-17.1917403237323	20.7298182335036	0
PTC2-0322	-41.6694403390618	-17.585760142442	2
TTR102-0322	-6.90561548377877	31.1001475349626	0
TTC139-0205	0.070032445761744	-25.5248639134319	7
PTH12-0322	10.0967517696157	44.408145824889	1
TTC159-0322	-9.32005505199766	4.96420601919079	5
TTR151-0508	27.2567816299645	-1.39877066658751	4
PTH65-0205	33.3162275610077	24.5951459171782	3
NTH133-0407	4.03261582426571	37.8174356939981	1
TTH76-0205	11.1751723200792	-1.08801131149409	6
NTC112-1116	-45.5258789257738	7.91803912098866	5
PTH5-0205	-13.5555035778319	33.6880464674208	1
TTS75-0205	44.2140598566346	-15.9045362653183	4
PTC36-0322	-12.9725342137787	-13.3572904599857	2
TTS142-0205	34.7220488462353	-0.887536680646322	4
PTR43-0407	7.21159657600628	37.8028180993995	1
PTH56-0205	33.213414239031	29.187796852649	3
PTS2-7-0508	16.663113737769	25.7526610561418	3
NTH113-0322	-6.56377250512915	29.0082256110715	0
PTC55-0205	-27.7034227135794	-30.026154683415	2
PTS1-3-0508	24.6343071907949	21.2781057221825	3
PTC190-1116	-41.2677510534427	-5.06116673412899	0
TTR111-0322	27.6174360473413	-25.317570465777	8
TTC179-0407	26.6344459239958	-41.3632917191139	6
PTR17-1116	-0.514551992143319	14.4592873611943	1
JTC-53-0508	-6.6817897098499	-25.526717954347	7
TTR23-1116	20.5147598660951	-32.3006551254521	8
TTH91-0322	-25.229217626438	5.62409258990282	0
PTC2-10-0508	33.0926280015108	17.7813668906357	3
TTC75-0205	1.5083091299842	-27.5800112761766	7
NTC155-0322	-37.9154316414585	9.54997135918946	5
TTC83-0407	-8.1758275615943	-28.9947123496807	7
PTH37-0322	3.23780141200873	37.121600924688	1
NTH41-1116	-17.9700722918859	14.4959133282014	0
PTC119-0322	-4.35605189225995	47.7569984643498	1
NTH97-0407	-40.639048690665	-17.0679947594258	2
PTC29-0407	-35.0343752096042	-27.0166835809514	2
TTR71-1116	18.4724214137187	-11.9952522990046	8
TTS108-0205	39.8890192493924	-7.67202654989877	4
PTR7-1116	-2.28636511788032	19.4804205394921	1
TTH176-0407	-10.1419079202125	6.45902170453849	0
TTS15-1202	46.9872198970148	12.4169923339272	10
NTC2-66-0508	-19.7267936445923	-31.2992618281063	2
PTS3-43-0508	10.5794316519633	28.6049610612592	4
TTC161-0322	-41.9213719605357	16.677408756719	5
TTC1-1116	8.05782281117923	-36.434209397688	11
PTH130-0205	-27.7603390220387	-29.1277122514192	2
PTH14-0407	-8.04803902572857	43.7056724858303	1
NTH142-0407	-8.5483710426709	-4.07388399520005	6
NTH120-0322	-31.3149111274725	19.9169686814373	5
TTC27-0205	-0.59545441326574	-27.7357059496115	7
TTH191-0508	9.67730451096995	7.33882670061007	6
PTH67-1116	2.42117476433266	46.9415506315285	1
NTH115-0407	-23.1603082235503	1.81882366358924	0
TTH128-0407	-40.452065563898	-7.20757969595936	2
TTS1-77-0508	33.7384093060621	-6.62924081906261	4
NTC191-0322	-18.2641058113848	-5.04326963491556	0
TTS68-0205	38.2249255353742	-16.7828971295343	4
JTC-26-0508	-7.03184721496373	-21.483699868263	7
TTR144-0508	31.2617684593534	-8.64316451348135	4
TTS13-1202	48.6692875820572	11.6702009628942	10
TTH21-1116	13.3896393691417	-18.8712820902044	0
PTR92-1116	-4.38755561284698	36.8526898965306	1
TTH55-0322	-40.8716571058513	-17.3955100598431	2
JTS-38-0508	26.3657504522886	0.755186114792252	4
PTS3-36-0508	13.2878781405144	28.5980017073507	4
TTS144-0205	24.0379283437883	6.95792515851088	4
PTS3-84-0508	30.0051978063893	21.7667657572729	3
PTC82-0205	-7.41378727629107	-12.6474219703394	5
TTR98-0322	18.6396611166187	-9.95627540112518	1
PTR87-0322	-6.09247607955564	41.0555070051837	1
NTC55-0407	-3.47686745883895	0.269074021789648	5
PTH3-56-0508	39.7830673469858	17.7067870590532	3
NTR43-1116	-31.513683663159	17.4045341829125	0
TTH108-0322	10.4278246491439	30.333166832151	4
TTR124-0407	-27.5151299114562	14.1393967784839	0
TTC36-1116	9.86842067581028	-38.6984140366232	11
PTS57-0205	19.2157448493286	23.5548710695159	3
PTC57-0205	32.7968595419707	15.6614847910709	3
JTC-8-0508	-8.83620957189063	-19.3287035358686	7
TTR109-0322	22.5093029223709	-22.5466247711131	8
TTC181-0407	-7.37728962026715	-22.3466085134374	7
TTR170-0322	28.8646308632667	-18.3280167883846	8
TTC2-50-0508	-5.31867385632252	-37.0636454741775	7
NTC157-0322	-43.0164009303596	13.4849726141097	5
TTH70-0407	-1.30954378879958	38.3236992828789	1
NTR91-1116	-18.2419202102582	17.6960387658282	0
NTR47-0407	-25.6927649461996	5.83096053358593	0
PTR69-1116	2.76816190652271	19.2443225862436	1
PTC188-1116	-33.7782475824004	-2.24748295178154	0
TTC84-1116	5.68652106024245	-37.0965031676746	11
NTC2-64-0508	0.407221771607351	-22.7686102839927	7
PTC124-0205	-18.2557037688311	-21.7308721793381	2
TTH156-0322	-22.8281138446253	24.0796090795803	0
PTR44-1116	1.44488485141311	27.861451794913	1
TTC20-0205	7.656639308974	-31.3410967935935	11
PTC147-1116	-39.7879869487546	-24.1230170107948	2
NTH127-0322	-29.3346817945474	1.23549259299538	0
PTH18-0508	28.9728103983869	23.2835674132788	3
NTC30-0407	-35.3348720161775	-12.4767025644106	0
PTH3-31-0508	28.0118221788013	27.1723196442597	3
TTC113-0407	-26.1718510787777	-27.6472443435627	2
TTH1-65-0508	25.5333888190809	-3.56014369489229	4
NTC150-0322	-37.7229534336345	-1.64880283056461	0
TTC118-0322	-39.1905024710048	15.8864628423312	5
TTR104-0322	21.2084913406791	-29.9309205804746	8
PTC24-0407	-30.9106605183308	3.87753354953255	0
TTS1-52-0508	30.5806262824154	2.52539727433643	4
PTH90-1116	8.10660045481034	44.3676131925448	1
TTC166-0322	-31.7987631684352	-10.6205038013504	0
TTH78-1116	-15.6686559970614	11.8491288442368	0
PTS109-0205	13.9010608246028	24.9624949179175	3
PTH42-1116	0.232627049839139	38.2292972642136	1
JTC-3-0508	-4.33825972836606	-27.6743881525606	7
PTH92-0205	35.2098258753647	27.6847811028264	3
TTR169-0508	36.4626508111274	-2.38193581927298	4
NTH24-0508	8.81512425520668	3.10788187224671	6
PTR84-0407	8.00660430728522	42.6281491788187	1
TTC55-0508	-8.1411702301251	-18.1361533081592	7
PTH44-0322	-40.1547256200172	-3.76956533071613	2
TTC68-0205	2.56532160058797	-24.1843540853896	7
TTC114-1116	-24.4328528788305	-12.5278927312055	0
NTH145-0322	21.1382730467922	-3.979047354375	0
TTC2-75-0508	-4.11849042663579	-32.1381707338909	7
TTC18-1116	-21.9540532614021	-12.8352076275226	0
TTH1-47-0508	22.9706856080928	-5.39395816975247	4
JTC-28-0508	-5.55366216295879	1.24295115823934	5
PTC2-17-0508	-26.5901007887333	-30.6388370393108	2
PTC72-0407	-15.7536304931051	-5.45662821115697	0
JTH-89-0508	3.0718942814194	6.5240636257566	6
TTC116-1116	-25.4561487876245	-11.6947852423035	0
PTS80-0205	29.1171497575479	22.4671478237549	3
NTR42-0407	17.295316171559	-12.3132597609756	8
TTC81-0322	-24.9434813920358	-11.245305669571	0
TTC2-27-0508	-4.80218188445959	-36.3222961983048	7
TTC37-0508	-21.3511051734248	-30.2317940951111	2
