""	"HSC.Prog_Normal.derived.combined_PMID_30827681"	"GMP_Normal.derived.combined_PMID_30827681"	"Myeloid_Normal.derived.combined_PMID_30827681"	"HSC.Prog.like_Tumor.derived.combined_PMID_30827681"	"GMP.like_Tumor.derived.combined_PMID_30827681"	"Myeloid.like_Tumor.derived.combined_PMID_30827681"	"HSC.like_Tumor.derived.per.cell.type_PMID_30827681"
"S313"	0.37207631252385	0.434283901891122	0.425012434444791	0.350096571570589	0.436423842997242	0.442088341341272	0.252559159914755
"S314"	0.353847850397072	0.403626207789906	0.449039500887362	0.293374009705623	0.385523500793266	0.456596700193628	0.212196809885439
"S315"	0.352476914927197	0.422474230988373	0.454362601287806	0.281413032192734	0.394212547233509	0.470923173691411	0.206330867474253
"S316"	0.36693316925565	0.353997527638215	0.331109390766742	0.344070893368773	0.337245840555619	0.352406817014125	0.223132701283318
"S317"	0.36520822472134	0.408628271568184	0.48486372906253	0.33258843360398	0.384322218820041	0.501131928078667	0.228307303245131
"S318"	0.392106292053976	0.40119358008959	0.401172323845235	0.3636935110577	0.374697116437485	0.418259636839055	0.245887345503569
"S319"	0.338272891399163	0.374111889225688	0.421642645539247	0.265097052344464	0.349869949940933	0.436838976912465	0.192293810110125
"S320"	0.377205195362512	0.402017755852222	0.393667140707585	0.347833068121731	0.382968130302735	0.408075586401216	0.215792586890955
"S321"	0.39024853005816	0.405908934961154	0.390988689149004	0.374641771335381	0.38636548973282	0.409960398276729	0.262943288952941
"S322"	0.354386456029876	0.397112347330816	0.49815909492488	0.295184139668011	0.37595330968529	0.509411074640828	0.217231106632517
"S323"	0.35414198025565	0.390391981638215	0.444892891766742	0.316381777368773	0.384073086555619	0.458058825014125	0.224411660283318
"S324"	0.384395570457323	0.413109523186841	0.38488953868825	0.344213520679845	0.394718648673753	0.414582582189194	0.236233403063067
"S325"	0.373659022330544	0.328519350085625	0.428856526130821	0.314019225814879	0.331847815469777	0.440806939041551	0.233262729033751
"S326"	0.351452057187031	0.341651635498152	0.413652752358317	0.270380042839188	0.324959287084463	0.43217866314321	0.198956778206944
"S327"	0.318303040987449	0.354042920385309	0.397267079088694	0.241743813166956	0.339832384113996	0.421730029686977	0.175678895651881
"S328"	0.398047486729708	0.364013266311312	0.394550987670067	0.360824208159343	0.34393988941071	0.413225875954016	0.275146833143877
"S329"	0.375093116521759	0.40609545845534	0.509831126792906	0.341427095931748	0.397950038849574	0.510129317622435	0.252621308690068
"S330"	0.365544110322177	0.396034306342497	0.429924049523283	0.338754807259517	0.385087602879108	0.439075001166202	0.203994401135005
"S331"	0.385335237463599	0.384510525494187	0.361470229643903	0.350689951596367	0.365335504116755	0.392751823345706	0.245787978737126
"S332"	0.349737141925106	0.403522564552591	0.428330230635922	0.312051656553893	0.402508717085842	0.452148848972574	0.222877140249566
"S333"	0.360299341189123	0.398159900933934	0.391357511010201	0.327905208478029	0.41180593723213	0.406895734862047	0.24395976743163
"S334"	0.330782022856487	0.411915986412528	0.445762077227496	0.242646644024309	0.390541078614686	0.473058989101659	0.174682738173192
"S335"	0.379358276661089	0.385997926171249	0.391164316261642	0.347001356629758	0.359080256939554	0.423331837083101	0.245211899067503
"S336"	0.365611547390796	0.42900710948256	0.400545753931709	0.332106860789101	0.440092515350264	0.435150918037117	0.219636721211379
"S337"	0.361948770259833	0.405160707509779	0.442901525070511	0.307452281646454	0.383921485850953	0.457399204451799	0.211406917732691
"S338"	0.379466177521759	0.40427396145534	0.389770130792906	0.347771672931748	0.416265321849574	0.410660428622435	0.251633248690068
"S339"	0.358809164322177	0.423071735342497	0.476357988523283	0.308693056259517	0.412056035879108	0.484333388166202	0.240406862135005
"S340"	0.346523471858578	0.41275684384831	0.48768309287938	0.280445232663149	0.383841735762353	0.505844330820497	0.189256138397879
"S341"	0.349264160027784	0.356748717895034	0.420974484272995	0.297522741029171	0.354881587537623	0.431976775921991	0.223173498407831
"S342"	0.367316694320085	0.375991868906715	0.407293661871399	0.332087530620676	0.37312232973144	0.430524313447365	0.222062788910319
"S343"	0.386538916528034	0.434130935762686	0.43852409174856	0.35837182684827	0.398596182292576	0.453509497778946	0.230746639364127
"S344"	0.366611838733391	0.378498894447571	0.417573841022707	0.339243502798825	0.353761268196138	0.43001818367778	0.253843406680656
"S345"	0.356804577463599	0.384309383494187	0.406610375643903	0.312519642596367	0.366998794116755	0.421779012345706	0.217242905737126
"S346"	0.349732824661089	0.406332132171249	0.493192905261642	0.308805168629758	0.389997612939554	0.498257576083101	0.224656110067503
"S347"	0.346362653191214	0.363217952369716	0.502045780662086	0.298176757116869	0.370332228379797	0.509246122580884	0.234164629656317
"S348"	0.358948110927197	0.433891893988373	0.467257255287806	0.310872568192734	0.426983512233509	0.477606253691411	0.211483165474253
"S349"	0.328986237320085	0.388485714906715	0.464258365871399	0.258252215620676	0.384946937731441	0.492061592447365	0.183927521910319
"S350"	0.341695413320085	0.377364440906715	0.488356936871399	0.269525052620676	0.364879892731441	0.498161874447365	0.204633915910319
"S351"	0.387047651322177	0.419082298342497	0.458795389523283	0.372696343259517	0.410151857879108	0.471007322166202	0.270015964135005
"S352"	0.365006481461507	0.410485250058405	0.416123277992019	0.308326564957526	0.386587388969087	0.442831750626868	0.22642266551244
"S353"	0.370299180725524	0.421703541439748	0.490665127366298	0.338457447881662	0.410256182115375	0.501651879516341	0.248085272694504
"S354"	0.373230138455231	0.394819925751059	0.446449687036365	0.325523731041004	0.385653684526085	0.470319560470357	0.23029877883838
"S355"	0.372853192326361	0.408459744214061	0.462630430827052	0.358250533537198	0.403110361174442	0.486635705603876	0.262115638584378
"S356"	0.350739383324269	0.367219292778279	0.410875123175168	0.300733697898357	0.362450010026775	0.438671506885039	0.200566380359692
"S357"	0.380732873789959	0.429358868708247	0.424839123470955	0.343734977133565	0.394802005291197	0.453853634949582	0.239971982321505
"S358"	0.364242125459415	0.395651307622623	0.393257962340134	0.329530614318686	0.38495255682142	0.411442161908031	0.215725438287753
"S359"	0.341885370987449	0.390024678385309	0.448554556088694	0.283258894166956	0.382951622113996	0.477051747686977	0.181874566651881
"S360"	0.376110443858578	0.40200783584831	0.46019437687938	0.350518377663149	0.392832571762353	0.472802813820496	0.255569764397879
"S361"	0.374724439481424	0.380940351945615	0.415659083608605	0.342406396069534	0.358811505425948	0.430911912387421	0.239255741934118
"S362"	0.372225273136738	0.391505217544822	0.360005145865722	0.34109609742097	0.365798882432406	0.38218291702792	0.217125665240155
"S363"	0.3731735785118	0.409856380011735	0.412017113484613	0.338890334375745	0.421535673621144	0.430054674742159	0.226705699479229
"S364"	0.366789827455231	0.412157129751059	0.425104901036365	0.327551473041004	0.422792334526085	0.447519202470357	0.23961991883838
"S365"	0.369933270533809	0.413120006334727	0.405053739753084	0.328994399126593	0.382972724225672	0.429630235221548	0.243948733125594
"S366"	0.36945273166318	0.340750500607031	0.311491995913526	0.318957055268599	0.328114633087221	0.358716137801938	0.222590542292189
"S367"	0.343904245	0.357738048000001	0.456505005	0.295625202	0.339640482	0.472230867	0.200975548
"S368"	0.372504191191214	0.408290816369716	0.369933190662086	0.344323541116869	0.378585241379797	0.404544289580884	0.240955619656317
"S369"	0.377848881264017	0.396444761381343	0.39482805737428	0.353581520924135	0.415371468146288	0.415190049889473	0.247659076182064
"S370"	0.378331934120503	0.397844001793871	0.496153412601776	0.331711647948444	0.366650723760974	0.507885041991132	0.219159220355256
"S371"	0.377493022266109	0.382240418817125	0.393296806026164	0.323826287562976	0.367593625293955	0.41356885960831	0.21570489640675
"S372"	0.366074790324269	0.427920171778279	0.393174176175168	0.331962635898357	0.437632214026775	0.429021456885039	0.225887725359692
"S373"	0.370337680322177	0.395978937342497	0.408367106523283	0.338372268259517	0.394951634879108	0.420156532166202	0.247286577135005
"S374"	0.359659708257742	0.402819634073997	0.474915259418627	0.323017621007613	0.395082109703286	0.484935799732962	0.225855799508004
"S375"	0.364843557987449	0.410516419385309	0.362984188088694	0.317700116166956	0.389613980113996	0.405558458686977	0.214379450651881
"S376"	0.360443977888955	0.43068028991443	0.393837259755389	0.32353942496936	0.40246847595755	0.424703026175234	0.229466340942989
"S377"	0.364645978461507	0.421579744058405	0.408535360992019	0.330446172957526	0.392450700969087	0.446330912626868	0.22509072151244
"S378"	0.354930265787867	0.408951061272465	0.460106628819071	0.304547589494724	0.38601610514353	0.480920392230745	0.209505558096818
"S379"	0.351559114789959	0.424805384708247	0.450179476470955	0.306995329133565	0.417681491291197	0.467139582949582	0.221504488321505
"S380"	0.388977210187031	0.374976165498152	0.375103543358317	0.374512474839188	0.360591989084463	0.38691404714321	0.280992835206944
"S381"	0.35517361545314	0.398724569315277	0.356882169384481	0.313492734402164	0.378635603378418	0.40269976775152	0.226834174613694
"S382"	0.380555965854395	0.332244670976746	0.385189193575612	0.326741739385468	0.344495220467019	0.409110524382822	0.197376840948506
"S383"	0.353899129120503	0.346136781793871	0.440735978601776	0.283129238948444	0.336165293760974	0.448786709991132	0.203901798355256
"S384"	0.366527946792051	0.423591734144029	0.426515415122839	0.356774905772406	0.396783258438864	0.443373440668419	0.233161149546191
"S385"	0.369297831322177	0.393372085342497	0.392268068523283	0.331183086259517	0.370115947879108	0.419861535166202	0.242076566135005
"S386"	0.359826330332636	0.378199750521407	0.436138839782706	0.32645594345372	0.388526723617444	0.454330948760388	0.233318478258438
"S387"	0.348112380330544	0.380698886085625	0.430458984130821	0.283911857814879	0.369117581469777	0.440171074041551	0.205010499033751
"S388"	0.371775789991633	0.396010035256873	0.408828865392463	0.330763262444637	0.374329379409331	0.425696671124652	0.233228393101254
"S389"	0.34427702252385	0.371738564891122	0.494536935444791	0.273740705570589	0.374219003997242	0.500139556341272	0.210465798914754
"S390"	0.34300430986067	0.435470980284092	0.456513623531265	0.29395051930199	0.42429902791002	0.477936197539334	0.206611488622565
"S391"	0.324222989459415	0.388757717622623	0.426234902340134	0.257230536318686	0.38367095382142	0.466999114908031	0.176901789287753
"S392"	0.342055797264017	0.362923686381343	0.43045272037428	0.291478497924135	0.358148131146288	0.447927540889473	0.208851106182064
"S393"	0.367239014469374	0.413033314066228	0.469488671648427	0.31665476687469	0.40130236404985	0.476684777788307	0.230244451498593
"S394"	0.362795812927197	0.358205007988373	0.356234294287806	0.318067998192734	0.345688074233509	0.382105136691411	0.212681446474253
"S395"	0.362418790397072	0.401759314789906	0.443643805887362	0.320761824705623	0.368546642793266	0.458687164193628	0.221463272885439
"S396"	0.372879094330544	0.362404352085625	0.407437993130821	0.326778438814879	0.380385558469777	0.429266351041551	0.242330090033751
"S397"	0.396597870223682	0.390419066871618	0.442601834189979	0.360745956061921	0.368098982722661	0.454686064654459	0.264158526426114
"S398"	0.365065475618662	0.405983545225741	0.451082013425456	0.326112113128703	0.42420743736826	0.47118586912925	0.229320787086866
"S399"	0.385152296923014	0.384511527116809	0.402020207984037	0.351159969915053	0.364981536938175	0.412638913253737	0.25751838002488
"S400"	0.364374597328453	0.377727408649843	0.387942114478937	0.318490143176038	0.35992258932211	0.415895684322713	0.223467632809065
"S401"	0.378194986528034	0.426111291762686	0.43039343974856	0.35801788284827	0.406995262292576	0.450913465778946	0.232130829364127
"S402"	0.337101253320085	0.369932875906715	0.455305965871399	0.290879364620676	0.35217813473144	0.478899425447365	0.216251228910319
"S403"	0.382650289789959	0.356433410708247	0.398705710470955	0.361124703133565	0.346292058291197	0.422122844949582	0.284683585321505
"S404"	0.333675272050293	0.358798064953331	0.480366056492595	0.275890799418218	0.356891453652057	0.49648933811529	0.188521054966789
"S405"	0.373294631654813	0.416337407863903	0.473927235305989	0.342152509713236	0.381869001496552	0.49034353292659	0.244084481393443
"S406"	0.339561675588286	0.407410411159621	0.451151211549447	0.274054639822492	0.397330411173063	0.474835400774512	0.200990658541756
"S407"	0.333797456120503	0.381247168793871	0.471032969601776	0.250577687948444	0.366055553760974	0.491459808991132	0.186386557355256
"S408"	0.377990969923014	0.395392839116809	0.398871919984037	0.337721673915053	0.373308164938175	0.422669990253737	0.21686736302488
"S409"	0.38119788145314	0.349066105315277	0.384540751384481	0.329662744402164	0.362806384378418	0.38737795375152	0.226885168613694
"S410"	0.365517396727616	0.43191599887553	0.474921368018183	0.333816392520502	0.394700853263043	0.491948696235179	0.21467085291919
"S411"	0.347895836993725	0.391348558692655	0.406807941044347	0.285621972083478	0.367527235556998	0.427556483843489	0.20397383232594
"S412"	0.36348689339498	0.425953502354124	0.454477861235478	0.336460214066782	0.426618429645598	0.471519048474791	0.248322019660752
"S413"	0.352801101332636	0.348448287521407	0.454596624782706	0.29576690945372	0.340695477617444	0.462207121760388	0.223845190258438
"S414"	0.349697487489791	0.305840991688743	0.400285541216143	0.289072938624896	0.298884394016617	0.404134317262769	0.206684117832864
"S415"	0.370920412989541	0.404763087821091	0.378319405740578	0.333692998805797	0.388162938261664	0.408941722405814	0.228876010876567
"S416"	0.362417693862762	0.369695389719874	0.355625514183149	0.330238622940831	0.363767018057688	0.393850824258171	0.239573215847252
"S417"	0.365346060991633	0.412033426256873	0.438884674392463	0.324003630444637	0.432418865409331	0.452996305124652	0.234526065101254
"S418"	0.373330374124687	0.392734742665435	0.403498607905545	0.334707275226125	0.370225433056308	0.432976164428807	0.244978560804629
"S419"	0.362458993393683	0.42421193876858	0.399901443933971	0.327237570928262	0.404254842316812	0.441871337258418	0.240878797592112
"S420"	0.368185741796235	0.433971728015593	0.436220727426608	0.333344702050087	0.428806445734199	0.455555584106093	0.239378986995564
"S421"	0.332040439592469	0.375158684031185	0.483912288853216	0.264304411100174	0.374472682468398	0.493442680212186	0.207141877991128
"S422"	0.380806459960461	0.389722231340514	0.428385298166076	0.345297557638106	0.383348184395254	0.44972963526745	0.247764662400097
"S423"	0.369529500588286	0.381549923159621	0.330529419549447	0.345757648822492	0.359746627173063	0.363689480774512	0.246416092541756
"S424"	0.364723269789959	0.418890080708247	0.411956834470955	0.348470641133565	0.433425382291197	0.430090224949582	0.227664228321505
"S425"	0.345035296920922	0.423663339681027	0.482636908332153	0.300023929276212	0.397309383790507	0.4938290955349	0.211654758800193
"S426"	0.376816326062344	0.403156517832718	0.404550773452772	0.362152910613063	0.381853981028154	0.417015652714403	0.243010372402314
"S427"	0.356803466920922	0.379003434681027	0.375246224332153	0.316410231276212	0.368704108790507	0.4043940845349	0.225640604800193
"S428"	0.387294636991633	0.407559035256873	0.464898717392463	0.367748364444637	0.401211660409331	0.477323988124652	0.270627404101254
"S429"	0.361425810459415	0.419247787622623	0.393169452340134	0.324502842318686	0.43422708382142	0.420401858908031	0.223224816287753
"S430"	0.338851384519667	0.381716101019558	0.482740538141022	0.261209566292908	0.371276980701907	0.498979859903598	0.183252276465382
"S431"	0.352971726176277	0.432735950204309	0.453226940699646	0.307637731782864	0.427015913037152	0.46486267876047	0.212337141840058
"S432"	0.36688314745314	0.399288528315277	0.479627931384481	0.321799495402164	0.380672201378418	0.50716846375152	0.231581226613694
"S433"	0.366598682661089	0.310018531171249	0.360396018261642	0.310241251629758	0.314784608939554	0.385494775083101	0.218183099067503
"S434"	0.352677098191214	0.428567852369716	0.460150115662086	0.319546853116869	0.420913969379797	0.477624465580884	0.226200957656317
"S435"	0.39913154025565	0.415834944638215	0.411547737766742	0.361049308368773	0.386224438555619	0.444358165014125	0.281620279283318
"S436"	0.356105902723432	0.404596525003966	0.408582146714414	0.315726699242821	0.385358477967708	0.431845207797504	0.202700229469817
"S437"	0.376457443455231	0.412904581751059	0.471386812036365	0.352465999041004	0.386438310526085	0.489180949470357	0.25708753783838
"S438"	0.367663365330544	0.416706853085625	0.442319140130821	0.332090756814879	0.393286752469777	0.462336676041551	0.229642020033751
"S439"	0.372883624632009	0.298765854690672	0.43333624068714	0.312727480462068	0.297771397073144	0.442383295944737	0.223608467591032
"S440"	0.373071626392888	0.405179136918342	0.414803295583593	0.337175995427942	0.395704659497931	0.447158637755954	0.220556744436066
"S441"	0.366435346326361	0.413142805214061	0.422426232827052	0.331424136537198	0.426693680174442	0.445049164603876	0.232231821584378
"S442"	0.39028477772134	0.367604459568184	0.34162739906253	0.34450875760398	0.344265157820041	0.374086022078667	0.266649623245131
"S443"	0.391190661457323	0.422794755186841	0.45148508168825	0.360916065679845	0.405374860673753	0.470386920189194	0.253749102063067
"S444"	0.351319676661089	0.400341541171249	0.467687309261642	0.327014418629758	0.408258597939554	0.478192477083101	0.229826457067503
"S445"	0.340494958656905	0.427887208299685	0.444360540957873	0.280430422352077	0.398665858644219	0.462493859645427	0.19418331461813
"S446"	0.357434415461507	0.376691284058405	0.489406879992019	0.325406859957526	0.383152847969087	0.499122265626868	0.23759310451244
"S447"	0.331402035457323	0.374508690186841	0.47929043268825	0.255477932679845	0.366890113673753	0.477609987189194	0.216568361063067
"S448"	0.371831138463599	0.389520946494187	0.385252449643903	0.348892831596367	0.375123673116755	0.415135715345706	0.236087177737126
"S449"	0.378686386455231	0.408060443751059	0.438791739036365	0.342848392041004	0.395898252526085	0.458846631470357	0.25292711783838
"S450"	0.373175446856487	0.418694363412528	0.434070664227496	0.330799394024309	0.409934538614686	0.452874087101659	0.235743762173192
"S451"	0.363172953989541	0.427974429821091	0.444486267740578	0.329324016805797	0.435779827261664	0.461831296405814	0.219174505876567
"S452"	0.380272853326361	0.415684655214061	0.416733909827052	0.336425604537198	0.404252991174442	0.438947786603876	0.221575299584378
"S453"	0.352130719457323	0.429895473186841	0.37543001068825	0.318238586679845	0.445238069673753	0.421179145189194	0.205312912063067
"S454"	0.368802606654813	0.425717105863903	0.485279075305988	0.322637421713236	0.408584167496552	0.50036244292659	0.251311650393443
"S455"	0.371323893326361	0.421748538214061	0.444595841827052	0.322718984537198	0.403029634174442	0.463230321603876	0.203068068584378
"S456"	0.37051407525565	0.402974055638215	0.389306361766742	0.332711865368773	0.387670729555619	0.418871587014125	0.198907355283318
"S457"	0.384606870155859	0.391300531581794	0.387813825131931	0.351979749032657	0.363025674070386	0.409280931286008	0.230111131505786
"S458"	0.355986827665272	0.427356526042813	0.449845747565411	0.31689915090744	0.398874198234888	0.468839537520775	0.212983743516875
"S459"	0.343689423997908	0.426138152564219	0.462197290348116	0.294620728361159	0.419617283852333	0.480295944281163	0.228755855775313
"S460"	0.332944623053976	0.35974427008959	0.406281976845235	0.2591578310577	0.344981474437485	0.431805814839055	0.195276867503569
"S461"	0.368062505320085	0.397529347906715	0.411020696871399	0.328897049620676	0.37964657873144	0.442928346447365	0.235038985910319
"S462"	0.374509198521759	0.40821140045534	0.422770528792906	0.333013613931748	0.428374810849574	0.445641786622435	0.220218199690068
"S463"	0.331529354654813	0.402447945863903	0.492387823305989	0.244315906713236	0.390257341496552	0.51021888692659	0.207478334393443
"S464"	0.391245142796235	0.375352507015593	0.397046401426608	0.332403804050087	0.343817777734199	0.411034715106093	0.240244616995564
"S465"	0.374375510550043	0.422734852085678	0.38696631701703	0.344836430599119	0.435376945897104	0.419405837258335	0.226904427010492
"S466"	0.333762884725524	0.374880518439748	0.412270883366298	0.273773495881662	0.375202352115375	0.444016618516341	0.193263727694504
"S467"	0.361311770326361	0.414789241214061	0.457760543827052	0.319366994537198	0.395701635174442	0.473642704603876	0.238819440584378
"S468"	0.387689394596653	0.402787662902749	0.436313642156985	0.347327504377855	0.368149016763732	0.445895688649861	0.236586155440501
"S469"	0.344230245987449	0.318867847385309	0.434819492088694	0.262035749166956	0.317796567113996	0.438013194686977	0.194339532651881
"S470"	0.397705904656905	0.344873659299685	0.337564315957873	0.374567627352077	0.325538961644219	0.365265509645427	0.26900575061813
"S471"	0.34316350681406	0.353463509467021	0.36212366039131	0.301833746523254	0.350018908043392	0.391472678147808	0.193463467192556
"S472"	0.396168105029876	0.386407836330816	0.37525141092488	0.353730827668011	0.36975439768529	0.385299603640828	0.235461769632517
"S473"	0.389837247658997	0.413204455735467	0.439802035609757	0.370729152990918	0.392323747791887	0.466716346364264	0.258733098842816
"S474"	0.375256048787867	0.415908642272465	0.429923950819071	0.348458298494724	0.39477578214353	0.458973359230745	0.240394007096818
"S475"	0.37105334505816	0.426498742961154	0.413534741149004	0.326758222335381	0.43290609973282	0.443086187276729	0.215947250952942
"S476"	0.363817686062344	0.426922283832718	0.431694109452772	0.329780588613063	0.428655479028154	0.452320055714403	0.230766358402314
"S477"	0.369488270320085	0.405149968906715	0.392430679871399	0.340937360620676	0.42690995473144	0.413248995447365	0.231077119910319
"S478"	0.330482050519667	0.370465420019558	0.442081455141022	0.265246410292908	0.363022787701907	0.467136058903598	0.181039736465382
"S479"	0.331285218987449	0.397373578385309	0.460184796088694	0.257871616166956	0.371230961113996	0.478398217686977	0.191590346651881
"S480"	0.370244714459415	0.401245880622623	0.439293248340134	0.340995586318686	0.41060884582142	0.451330605908031	0.247467648287753
"S481"	0.347058195858578	0.38737101284831	0.44473549487938	0.306400683663149	0.375928415762353	0.468485509820496	0.209386881397879
"S482"	0.365901970661089	0.406800209171249	0.394977335261642	0.336468894629758	0.375160582939554	0.424590500083101	0.222585197067503
"S483"	0.384148753588286	0.421932369159621	0.464086582549448	0.356015777822492	0.393252319173063	0.479001339774512	0.259303497541756
"S484"	0.367420674189123	0.411762686933934	0.422931135010201	0.341837508478029	0.41824104323213	0.427743384862047	0.24382737943163
"S485"	0.348794336521759	0.38694652945534	0.464324820792906	0.310428884931748	0.371878792849574	0.485802019622435	0.207958816690068
"S486"	0.367354237796235	0.436271426015593	0.443175090426608	0.350538126050087	0.434970854734199	0.457420140106093	0.243399337995564
"S487"	0.333319353954185	0.384951583033168	0.464381576210423	0.260297300721584	0.368342359952252	0.480819994110939	0.192902354726037
"S488"	0.340258895082261	0.370630856719928	0.509300428069359	0.27852066972507	0.359823693485014	0.509222596474956	0.204556786823993
"S489"	0.376681877809081	0.395122556745219	0.411790449737164	0.347231491745252	0.356944725929177	0.43014091220767	0.234841168587136
"S490"	0.382812773330544	0.415098400085625	0.420176302130821	0.355045141814879	0.390483955469777	0.438218997041551	0.248481111033751
"S491"	0.340304653989541	0.389352150821091	0.449718275740578	0.278910461805797	0.373773174261664	0.478985784405814	0.186843212876567
"S492"	0.37435725307519	0.401827583562343	0.413880452763328	0.348269845308228	0.378835866223132	0.43546290881598	0.250841494993887
"S493"	0.375257418160043	0.403091993453358	0.4538876054357	0.351814226310338	0.37861807036572	0.470886355723682	0.251239143955159
"S494"	0.369475800582511	0.42201180658758	0.454925271544923	0.34110172154417	0.426668649239968	0.47152843433191	0.228700709780289
"S495"	0.361037451993725	0.415061406692655	0.470157114044347	0.311609993083478	0.390581499556998	0.485636881843489	0.20795165832594
"S496"	0.354702205525942	0.424942572326904	0.419377118096675	0.33075834420943	0.430054122144909	0.438317115060109	0.219759728139441
"S497"	0.385541323991633	0.428901073256873	0.456058891392463	0.352139740444637	0.398740408409331	0.477934657124652	0.211735909101254
"S498"	0.331308592789959	0.416117886708247	0.496840394470955	0.275373696133565	0.402303230291197	0.507459720949582	0.202659533321505
"S499"	0.376880669330544	0.386438546085625	0.413503922130821	0.344802364814879	0.366449823469777	0.431235732041551	0.239774936033751
"S500"	0.351240519862762	0.397746175719874	0.479433141183149	0.305398594940831	0.380010727057688	0.482727179258171	0.216705737847252
"S501"	0.333435249796235	0.374647806015593	0.392183238426608	0.270428776050087	0.359785464734199	0.421271509106093	0.196051631995564
"S502"	0.367934629189123	0.416241871933934	0.473922124010201	0.334843758478029	0.40341912923213	0.486102308862047	0.25170640943163
"S503"	0.360907197053976	0.39169711208959	0.449049029845235	0.3241036020577	0.393667093437485	0.458292498839055	0.234619048503569
"S504"	0.358166623987449	0.411156308385309	0.437185162088694	0.314710716166956	0.375595812113996	0.443870142686977	0.212409293651881
"S505"	0.365026022463599	0.425423696494187	0.430935336643903	0.341602551596367	0.427218504116755	0.451283396345706	0.258780727737126
"S506"	0.352779389528034	0.397604701762686	0.39191569574856	0.32583290884827	0.397676963292576	0.419374066778946	0.237741636364127
"S507"	0.359624754925106	0.440208368552591	0.462873446635922	0.324187330553893	0.447614509085842	0.478142867972574	0.225875222249566
"S508"	0.361559102399163	0.431660355225688	0.446533423539247	0.331856380344464	0.426984421940933	0.462504060912465	0.233758747110125
"S509"	0.351918670056068	0.342328959525372	0.486917228497119	0.291047698696541	0.339673391585152	0.490947159557892	0.203864756728255
"S510"	0.373407653195398	0.42324041024128	0.465247138965855	0.338365003394551	0.403888665675132	0.480776787018558	0.24709660110569
"S511"	0.372899829789959	0.412086287708247	0.475201590470955	0.341715983133565	0.403982499291197	0.480047654949582	0.248150162321505
"S512"	0.356080822288913	0.384985728990356	0.439474844645013	0.322540839814145	0.373177999717363	0.462300843590163	0.213231352209162
"S513"	0.375128563053976	0.40802833908959	0.363167814845235	0.3548085530577	0.387490407437485	0.387988553839055	0.224865860503569
"S514"	0.344277010486403	0.361952601667418	0.397060983262752	0.291398788847536	0.351454289540163	0.415792212327559	0.190243221539538
"S515"	0.344685558060252	0.403040136396936	0.475210156800888	0.284586928974222	0.390079803880487	0.496026624995566	0.199445976177628
"S516"	0.362949972729708	0.327092870311312	0.439139422670067	0.300278257159343	0.30529372541071	0.455881877954016	0.222260356143877
"S517"	0.354094403654813	0.405067602863903	0.470742220305989	0.313058627713236	0.374223960496552	0.49243157192659	0.243816367393443
"S518"	0.371889512320085	0.414111648906715	0.399365022871399	0.330153639620676	0.38063920973144	0.427076079447365	0.222732425910319
"S519"	0.374668763725524	0.429352141439748	0.419485696366298	0.343507469881662	0.412399400115375	0.440509182516341	0.216764327694504
